Customer_ID,Planted_Risk
CUST04639,High
CUST04640,Low
CUST04641,Low
CUST04642,Low
CUST04643,Low
CUST04644,Low
CUST04645,Low
CUST04646,Low
CUST04647,Low
CUST04648,Low
CUST04649,Low
CUST04650,Low
CUST04651,Low
CUST04652,Low
CUST04653,Low
CUST04654,Low
CUST04655,Low
CUST04656,Low
CUST04657,Low
CUST04658,Low
CUST04659,Low
CUST04660,Low
CUST04661,Low
CUST04662,Low
CUST04663,Low
CUST04664,High
CUST04665,Low
CUST04666,Low
CUST04667,Low
CUST04668,Low
CUST04669,Low
CUST04670,Low
CUST04671,Low
CUST04672,Low
CUST04673,Medium
CUST04674,Low
CUST04675,Low
CUST04676,Low
CUST04677,Low
CUST04678,Low
CUST04679,Medium
CUST04680,Low
CUST04681,Low
CUST04682,Medium
CUST04683,High
CUST04684,Low
CUST04685,Low
CUST04686,Medium
CUST04687,Low
CUST04688,Low
CUST04689,Low
CUST04690,Medium
CUST04691,Low
CUST04692,Low
CUST04693,Low
CUST04694,Low
CUST04695,Low
CUST04696,Low
CUST04697,Medium
CUST04698,Low
CUST04699,Low
CUST04700,Low
CUST04701,Low
CUST04702,Low
CUST04703,Low
CUST04704,Low
CUST04705,Low
CUST04706,Medium
CUST04707,Low
CUST04708,Medium
CUST04709,Low
CUST04710,Low
CUST04711,Medium
CUST04712,High
CUST04713,Low
CUST04714,Low
CUST04715,Low
CUST04716,Low
CUST04717,Low
CUST04718,Low
CUST04719,Low
CUST04720,Low
CUST04721,Low
CUST04722,Low
CUST04723,Medium
CUST04724,Medium
CUST04725,Low
CUST04726,Low
CUST04727,Low
CUST04728,Low
CUST04729,Low
CUST04730,High
CUST04731,Low
CUST04732,Low
CUST04733,Low
CUST04734,Low
CUST04735,Low
CUST04736,Medium
CUST04737,Low
CUST04738,Low
CUST04739,Low
CUST04740,Low
CUST04741,Low
CUST04742,Low
CUST04743,Low
CUST04744,Low
CUST04745,Low
CUST04746,Low
CUST04747,High
CUST04748,Low
CUST04749,Low
CUST04750,Low
CUST04751,Low
CUST04752,Low
CUST04753,Low
CUST04754,Low
CUST04755,Low
CUST04756,Low
CUST04757,High
CUST04758,Low
CUST04759,Low
CUST04760,Low
CUST04761,Low
CUST04762,Low
CUST04763,Low
CUST04764,Low
CUST04765,Low
CUST04766,Low
CUST04767,Low
CUST04768,Low
CUST04769,Low
CUST04770,Low
CUST04771,Low
CUST04772,Low
CUST04773,Low
CUST04774,Low
CUST04775,Medium
CUST04776,Low
CUST04777,Low
CUST04778,Low
CUST04779,Low
CUST04780,Medium
CUST04781,Low
CUST04782,Low
CUST04783,Low
CUST04784,Low
CUST04785,Low
CUST04786,Low
CUST04787,Low
CUST04788,Low
CUST04789,Low
CUST04790,Low
CUST04791,Low
CUST04792,Low
CUST04793,Low
CUST04794,Low
CUST04795,Low
CUST04796,Low
CUST04797,Low
CUST04798,Low
CUST04799,Low
CUST04800,Low
CUST04801,Low
CUST04802,Low
CUST04803,Low
CUST04804,Low
CUST04805,Low
CUST04806,Low
CUST04807,Low
CUST04808,Low
CUST04809,Low
CUST04810,Low
CUST04811,Low
CUST04812,Low
CUST04813,Low
CUST04814,Low
CUST04815,Low
CUST04816,Low
CUST04817,Low
CUST04818,Low
CUST04819,Low
CUST04820,Low
CUST04821,Low
CUST04822,Low
CUST04823,Low
CUST04824,Low
CUST04825,Low
CUST04826,Low
CUST04827,Low
CUST04828,Low
CUST04829,Medium
CUST04830,Low
CUST04831,Low
CUST04832,Low
CUST04833,Low
CUST04834,Low
CUST04835,Low
CUST04836,Low
CUST04837,Low
CUST04838,Low
CUST04839,Low
CUST04840,Low
CUST04841,Low
CUST04842,Low
CUST04843,High
CUST04844,Low
CUST04845,Low
CUST04846,Low
CUST04847,Low
CUST04848,Low
CUST04849,Low
CUST04850,High
CUST04851,Medium
CUST04852,Low
CUST04853,Low
CUST04854,Low
CUST04855,Low
CUST04856,Low
CUST04857,Low
CUST04858,Low
CUST04859,Low
CUST04860,Low
CUST04861,Low
CUST04862,Low
CUST04863,Low
CUST04864,Low
CUST04865,Low
CUST04866,Low
CUST04867,Low
CUST04868,Low
CUST04869,Low
CUST04870,Low
CUST04871,Low
CUST04872,Low
CUST04873,Low
CUST04874,Low
CUST04875,Low
CUST04876,Low
CUST04877,Low
CUST04878,Low
CUST04879,Low
CUST04880,Low
CUST04881,Low
CUST04882,Low
CUST04883,Low
CUST04884,Low
CUST04885,Low
CUST04886,Low
CUST04887,Low
CUST04888,Low
CUST04889,Low
CUST04890,Low
CUST04891,Low
CUST04892,Low
CUST04893,Low
CUST04894,Low
CUST04895,Medium
CUST04896,Low
CUST04897,Medium
CUST04898,Low
CUST04899,Low
CUST04900,Low
CUST04901,Low
CUST04902,Low
CUST04903,Low
CUST04904,Low
CUST04905,Medium
CUST04906,Low
CUST04907,Low
CUST04908,Low
CUST04909,Medium
CUST04910,Low
CUST04911,Low
CUST04912,Low
CUST04913,Low
CUST04914,Low
CUST04915,Low
CUST04916,Medium
CUST04917,Low
CUST04918,Low
CUST04919,Low
CUST04920,Low
CUST04921,Low
CUST04922,Low
CUST04923,Low
CUST04924,High
CUST04925,Medium
CUST04926,Low
CUST04927,Low
CUST04928,Low
CUST04929,Low
CUST04930,Low
CUST04931,Low
CUST04932,Low
CUST04933,Low
CUST04934,Low
CUST04935,High
CUST04936,Low
CUST04937,Low
CUST04938,Low
CUST04939,Medium
CUST04940,Low
CUST04941,Low
CUST04942,Medium
CUST04943,Low
CUST04944,Low
CUST04945,Low
CUST04946,Low
CUST04947,Low
CUST04948,Low
CUST04949,Medium
CUST04950,Low
CUST04951,Low
CUST04952,Low
CUST04953,Low
CUST04954,Low
CUST04955,Low
CUST04956,Low
CUST04957,Low
CUST04958,Low
CUST04959,Low
CUST04960,Low
CUST04961,Low
CUST04962,Low
CUST04963,Low
CUST04964,Low
CUST04965,Low
CUST04966,Low
CUST04967,Low
CUST04968,Low
CUST04969,Low
CUST04970,Low
CUST04971,Low
CUST04972,Low
CUST04973,Low
CUST04974,Low
CUST04975,Low
CUST04976,Low
CUST04977,Low
CUST04978,Low
CUST04979,Low
CUST04980,Low
CUST04981,Low
CUST04982,Medium
CUST04983,Low
CUST04984,Low
CUST04985,Low
CUST04986,Low
CUST04987,Low
CUST04988,Low
CUST04989,Low
CUST04990,Low
CUST04991,Medium
CUST04992,Low
CUST04993,Low
CUST04994,Low
CUST04995,Low
CUST04996,Low
CUST04997,Medium
CUST04998,Low
CUST04999,Medium
CUST05000,Medium
CUST05001,Low
CUST05002,Low
CUST05003,Low
CUST05004,Low
CUST05005,Low
CUST05006,Medium
CUST05007,Low
CUST05008,Low
CUST05009,Low
CUST05010,Medium
CUST05011,Low
CUST05012,Medium
CUST05013,Low
CUST05014,Low
CUST05015,Low
CUST05016,Low
CUST05017,Low
CUST05018,Low
CUST05019,Low
CUST05020,Low
CUST05021,Low
CUST05022,Medium
CUST05023,Low
CUST05024,Low
CUST05025,Low
CUST05026,Low
CUST05027,Low
CUST05028,Low
CUST05029,Low
CUST05030,Low
CUST05031,High
CUST05032,Low
CUST05033,Low
CUST05034,Low
CUST05035,Low
CUST05036,Medium
CUST05037,Low
CUST05038,Medium
CUST05039,Low
CUST05040,Low
CUST05041,Low
CUST05042,Low
CUST05043,Low
CUST05044,Low
CUST05045,Low
CUST05046,Low
CUST05047,Medium
CUST05048,Low
CUST05049,Low
CUST05050,Low
CUST05051,Low
CUST05052,Low
CUST05053,Low
CUST05054,Low
CUST05055,Low
CUST05056,Low
CUST05057,High
CUST05058,Low
CUST05059,Low
CUST05060,Medium
CUST05061,Low
CUST05062,Low
CUST05063,Low
CUST05064,Low
CUST05065,Low
CUST05066,Low
CUST05067,Low
CUST05068,Low
CUST05069,Medium
CUST05070,Low
CUST05071,Low
CUST05072,Low
CUST05073,Low
CUST05074,Low
CUST05075,Low
CUST05076,Low
CUST05077,High
CUST05078,Low
CUST05079,Low
CUST05080,Low
CUST05081,Low
CUST05082,Low
CUST05083,Low
CUST05084,Low
CUST05085,Low
CUST05086,Low
CUST05087,Low
CUST05088,Low
CUST05089,Low
CUST05090,Low
CUST05091,Low
CUST05092,Low
CUST05093,Low
CUST05094,Low
CUST05095,Low
CUST05096,Low
CUST05097,Low
CUST05098,Low
CUST05099,Medium
CUST05100,Low
CUST05101,Low
CUST05102,Low
CUST05103,Low
CUST05104,Low
CUST05105,Low
CUST05106,Low
CUST05107,Low
CUST05108,Low
CUST05109,Low
CUST05110,Low
CUST05111,Low
CUST05112,Low
CUST05113,Low
CUST05114,Low
CUST05115,Low
CUST05116,Low
CUST05117,Low
CUST05118,Low
CUST05119,Low
CUST05120,Medium
CUST05121,Medium
CUST05122,Low
CUST05123,Low
CUST05124,Low
CUST05125,Low
CUST05126,Low
CUST05127,Low
CUST05128,Low
CUST05129,Low
CUST05130,Low
CUST05131,Low
CUST05132,Low
CUST05133,Low
CUST05134,Low
CUST05135,Low
CUST05136,Low
CUST05137,Low
CUST05138,Low
CUST05139,Low
CUST05140,Low
CUST05141,Low
CUST05142,Low
CUST05143,Low
CUST05144,Low
CUST05145,Low
CUST05146,Low
CUST05147,Low
CUST05148,Low
CUST05149,Low
CUST05150,Low
CUST05151,Low
CUST05152,Low
CUST05153,Low
CUST05154,Low
CUST05155,Low
CUST05156,Low
CUST05157,Low
CUST05158,Low
CUST05159,Low
CUST05160,Low
CUST05161,Low
CUST05162,Low
CUST05163,Low
CUST05164,Low
CUST05165,Low
CUST05166,Low
CUST05167,Low
CUST05168,Low
CUST05169,Low
CUST05170,Low
CUST05171,Low
CUST05172,Low
CUST05173,Low
CUST05174,Low
CUST05175,Low
CUST05176,High
CUST05177,Low
CUST05178,Low
CUST05179,Low
CUST05180,Low
CUST05181,Low
CUST05182,Low
CUST05183,Low
CUST05184,Low
CUST05185,Low
CUST05186,Medium
CUST05187,Low
CUST05188,Low
CUST05189,Low
CUST05190,Low
CUST05191,High
CUST05192,Low
CUST05193,Low
CUST05194,Low
CUST05195,Low
CUST05196,Low
CUST05197,Low
CUST05198,Low
CUST05199,Low
CUST05200,Low
CUST05201,Low
CUST05202,Low
CUST05203,Low
CUST05204,Low
CUST05205,Low
CUST05206,Low
CUST05207,Low
CUST05208,Low
CUST05209,Low
CUST05210,Low
CUST05211,Low
CUST05212,Low
CUST05213,Low
CUST05214,Medium
CUST05215,Low
CUST05216,Low
CUST05217,Low
CUST05218,Medium
CUST05219,Low
CUST05220,Low
CUST05221,Low
CUST05222,Low
CUST05223,Medium
CUST05224,Low
CUST05225,Low
CUST05226,Low
CUST05227,Low
CUST05228,Low
CUST05229,Low
CUST05230,Low
CUST05231,Low
CUST05232,Low
CUST05233,Low
CUST05234,Low
CUST05235,Low
CUST05236,Low
CUST05237,Low
CUST05238,Low
CUST05239,Low
CUST05240,Low
CUST05241,Low
CUST05242,Low
CUST05243,Low
CUST05244,Low
CUST05245,Low
CUST05246,Low
CUST05247,Medium
CUST05248,Low
CUST05249,Low
CUST05250,Low
CUST05251,Low
CUST05252,Low
CUST05253,Low
CUST05254,Low
CUST05255,Low
CUST05256,Low
CUST05257,Low
CUST05258,Low
CUST05259,Medium
CUST05260,Low
CUST05261,Low
CUST05262,Medium
CUST05263,Low
CUST05264,Low
CUST05265,Low
CUST05266,Low
CUST05267,Low
CUST05268,Medium
CUST05269,Low
CUST05270,Low
CUST05271,Low
CUST05272,Low
CUST05273,Low
CUST05274,Low
CUST05275,Low
CUST05276,Low
CUST05277,Low
CUST05278,Low
CUST05279,Low
CUST05280,Low
CUST05281,Low
CUST05282,Low
CUST05283,Low
CUST05284,Low
CUST05285,Low
CUST05286,Low
CUST05287,High
CUST05288,Low
CUST05289,Low
CUST05290,Medium
CUST05291,Low
CUST05292,Medium
CUST05293,Medium
CUST05294,Low
CUST05295,Low
CUST05296,Low
CUST05297,Low
CUST05298,Low
CUST05299,Low
CUST05300,Low
CUST05301,Low
CUST05302,Low
CUST05303,Low
CUST05304,Low
CUST05305,Low
CUST05306,Medium
CUST05307,Low
CUST05308,Low
CUST05309,Low
CUST05310,Low
CUST05311,Low
CUST05312,Low
CUST05313,Low
CUST05314,Low
CUST05315,Low
CUST05316,Low
CUST05317,Low
CUST05318,Low
CUST05319,Low
CUST05320,Low
CUST05321,Medium
CUST05322,Low
CUST05323,Low
CUST05324,Low
CUST05325,Low
CUST05326,Low
CUST05327,Low
CUST05328,Low
CUST05329,Low
CUST05330,Low
CUST05331,Low
CUST05332,Low
CUST05333,Low
CUST05334,Low
CUST05335,Low
CUST05336,Low
CUST05337,Low
CUST05338,Low
CUST05339,Low
CUST05340,Low
CUST05341,Medium
CUST05342,Low
CUST05343,Low
CUST05344,Low
CUST05345,Low
CUST05346,Low
CUST05347,Low
CUST05348,Low
CUST05349,Low
CUST05350,Low
CUST05351,Low
CUST05352,Low
CUST05353,Medium
CUST05354,Low
CUST05355,Low
CUST05356,Low
CUST05357,Low
CUST05358,Low
CUST05359,Low
CUST05360,Low
CUST05361,Low
CUST05362,Low
CUST05363,Medium
CUST05364,Low
CUST05365,Low
CUST05366,Low
CUST05367,Low
CUST05368,Low
CUST05369,Low
CUST05370,Low
CUST05371,Low
CUST05372,Low
CUST05373,Low
CUST05374,Low
CUST05375,Low
CUST05376,Low
CUST05377,Low
CUST05378,Low
CUST05379,Low
CUST05380,Low
CUST05381,Low
CUST05382,Low
CUST05383,Low
CUST05384,Medium
CUST05385,Low
CUST05386,Low
CUST05387,Low
CUST05388,Low
CUST05389,Low
CUST05390,Low
CUST05391,Low
CUST05392,Low
CUST05393,Low
CUST05394,Low
CUST05395,Low
CUST05396,Low
CUST05397,Low
CUST05398,Low
CUST05399,Low
CUST05400,Medium
CUST05401,Low
CUST05402,Low
CUST05403,Low
CUST05404,Low
CUST05405,Low
CUST05406,Low
CUST05407,Low
CUST05408,Low
CUST05409,Low
CUST05410,Low
CUST05411,Low
CUST05412,Low
CUST05413,Low
CUST05414,Low
CUST05415,Low
CUST05416,Low
CUST05417,Low
CUST05418,Low
CUST05419,Low
CUST05420,Low
CUST05421,Low
CUST05422,Low
CUST05423,Low
CUST05424,Low
CUST05425,Low
CUST05426,Low
CUST05427,Low
CUST05428,Low
CUST05429,Low
CUST05430,Low
CUST05431,Low
CUST05432,Low
CUST05433,Low
CUST05434,Low
CUST05435,Low
CUST05436,Low
CUST05437,Low
CUST05438,Low
CUST05439,High
CUST05440,Low
CUST05441,Low
CUST05442,Low
CUST05443,Low
CUST05444,Low
CUST05445,Low
CUST05446,Low
CUST05447,Low
CUST05448,Medium
CUST05449,Low
CUST05450,Low
CUST05451,Low
CUST05452,Low
CUST05453,Low
CUST05454,Low
CUST05455,Low
CUST05456,Low
CUST05457,Low
CUST05458,Medium
CUST05459,Low
CUST05460,Low
CUST05461,Low
CUST05462,Low
CUST05463,Low
CUST05464,Low
CUST05465,Low
CUST05466,Low
CUST05467,Low
CUST05468,Low
CUST05469,Low
CUST05470,Low
CUST05471,Low
CUST05472,Low
CUST05473,Low
CUST05474,Low
CUST05475,Low
CUST05476,Low
CUST05477,Medium
CUST05478,Low
CUST05479,High
CUST05480,Low
CUST05481,Low
CUST05482,Low
CUST05483,Low
CUST05484,Medium
CUST05485,Low
CUST05486,Low
CUST05487,Low
CUST05488,Low
CUST05489,Low
CUST05490,Low
CUST05491,Low
CUST05492,Medium
CUST05493,Low
CUST05494,Low
CUST05495,Low
CUST05496,High
CUST05497,Low
CUST05498,Low
CUST05499,Low
CUST05500,Low
CUST05501,Low
CUST05502,Low
CUST05503,Low
CUST05504,Low
CUST05505,Low
CUST05506,Low
CUST05507,Low
CUST05508,Low
CUST05509,Low
CUST05510,Low
CUST05511,Low
CUST05512,Low
CUST05513,Low
CUST05514,Low
CUST05515,Low
CUST05516,Low
CUST05517,Low
CUST05518,Low
CUST05519,Low
CUST05520,Low
CUST05521,Low
CUST05522,Low
CUST05523,Medium
CUST05524,Low
CUST05525,Low
CUST05526,Low
CUST05527,Low
CUST05528,Low
CUST05529,Low
CUST05530,Low
CUST05531,Low
CUST05532,Medium
CUST05533,Low
CUST05534,Low
CUST05535,Low
CUST05536,Low
CUST05537,Low
CUST05538,Low
CUST05539,Low
CUST05540,Low
CUST05541,Low
CUST05542,Low
CUST05543,Low
CUST05544,Low
CUST05545,High
CUST05546,Low
CUST05547,Low
CUST05548,Low
CUST05549,Low
CUST05550,Low
CUST05551,Low
CUST05552,Low
CUST05553,Low
CUST05554,Low
CUST05555,Low
CUST05556,Low
CUST05557,Low
CUST05558,Low
CUST05559,Medium
CUST05560,Medium
CUST05561,Low
CUST05562,Low
CUST05563,Low
CUST05564,Low
CUST05565,Low
CUST05566,Low
CUST05567,Low
CUST05568,Low
CUST05569,Low
CUST05570,Low
CUST05571,Low
CUST05572,Low
CUST05573,Low
CUST05574,Low
CUST05575,Low
CUST05576,Low
CUST05577,Low
CUST05578,Medium
CUST05579,High
CUST05580,Low
CUST05581,Medium
CUST05582,Low
CUST05583,Medium
CUST05584,Low
CUST05585,Low
CUST05586,Low
CUST05587,Low
CUST05588,Low
CUST05589,Low
CUST05590,Low
CUST05591,Low
CUST05592,Low
CUST05593,Low
CUST05594,Low
CUST05595,Low
CUST05596,Medium
CUST05597,Low
CUST05598,Low
CUST05599,Low
CUST05600,Low
CUST05601,Low
CUST05602,Low
CUST05603,Medium
CUST05604,Low
CUST05605,Low
CUST05606,Low
CUST05607,Low
CUST05608,Low
CUST05609,Low
CUST05610,Low
CUST05611,Low
CUST05612,Low
CUST05613,High
CUST05614,Low
CUST05615,Low
CUST05616,Low
CUST05617,Low
CUST05618,Low
CUST05619,Low
CUST05620,Low
CUST05621,Low
CUST05622,Medium
CUST05623,Medium
CUST05624,Low
CUST05625,High
CUST05626,Low
CUST05627,Low
CUST05628,Low
CUST05629,Low
CUST05630,Low
CUST05631,Low
CUST05632,Low
CUST05633,Low
CUST05634,Low
CUST05635,Low
CUST05636,Low
CUST05637,Medium
CUST05638,Low
CUST05639,Low
CUST05640,Low
CUST05641,Low
CUST05642,Low
CUST05643,Low
CUST05644,Low
CUST05645,Low
CUST05646,Low
CUST05647,Low
CUST05648,Low
CUST05649,Low
CUST05650,Low
CUST05651,Low
CUST05652,Low
CUST05653,Low
CUST05654,Low
CUST05655,Medium
CUST05656,Low
CUST05657,Low
CUST05658,Low
CUST05659,Low
CUST05660,Low
CUST05661,Medium
CUST05662,Low
CUST05663,Low
CUST05664,Low
CUST05665,Low
CUST05666,Low
CUST05667,High
CUST05668,Low
CUST05669,Low
CUST05670,Low
CUST05671,Low
CUST05672,Low
CUST05673,Low
CUST05674,Low
CUST05675,High
CUST05676,Low
CUST05677,Low
CUST05678,Low
CUST05679,Low
CUST05680,Low
CUST05681,Low
CUST05682,Low
CUST05683,Low
CUST05684,Low
CUST05685,Low
CUST05686,Low
CUST05687,Medium
CUST05688,Low
CUST05689,Low
CUST05690,Low
CUST05691,Medium
CUST05692,Low
CUST05693,Low
CUST05694,Low
CUST05695,Low
CUST05696,Low
CUST05697,Low
CUST05698,Low
CUST05699,Low
CUST05700,Low
CUST05701,Low
CUST05702,Low
CUST05703,Low
CUST05704,Low
CUST05705,Low
CUST05706,Low
CUST05707,Low
CUST05708,Low
CUST05709,Low
CUST05710,Low
CUST05711,Low
CUST05712,Low
CUST05713,Low
CUST05714,Low
CUST05715,Low
CUST05716,Low
CUST05717,Low
CUST05718,Low
CUST05719,Low
CUST05720,Low
CUST05721,Low
CUST05722,Low
CUST05723,Low
CUST05724,Low
CUST05725,Low
CUST05726,Low
CUST05727,Low
CUST05728,Low
CUST05729,Low
CUST05730,Low
CUST05731,Low
CUST05732,Low
CUST05733,Low
CUST05734,Low
CUST05735,Low
CUST05736,Low
CUST05737,Low
CUST05738,Low
CUST05739,Low
CUST05740,Low
CUST05741,Low
CUST05742,Low
CUST05743,Low
CUST05744,Medium
CUST05745,Medium
CUST05746,Low
CUST05747,Low
CUST05748,Low
CUST05749,Low
CUST05750,Low
CUST05751,Low
CUST05752,Low
CUST05753,Low
CUST05754,Low
CUST05755,Low
CUST05756,Low
CUST05757,Low
CUST05758,Low
CUST05759,Low
CUST05760,Low
CUST05761,Low
CUST05762,Low
CUST05763,Low
CUST05764,Low
CUST05765,Low
CUST05766,Low
CUST05767,Low
CUST05768,Low
CUST05769,Low
CUST05770,Low
CUST05771,Low
CUST05772,Medium
CUST05773,Low
CUST05774,Low
CUST05775,Low
CUST05776,Medium
CUST05777,Low
CUST05778,Low
CUST05779,Low
CUST05780,Low
CUST05781,Low
CUST05782,Low
CUST05783,Low
CUST05784,Low
CUST05785,Low
CUST05786,Medium
CUST05787,Low
CUST05788,Low
CUST05789,High
CUST05790,Low
CUST05791,Low
CUST05792,Medium
CUST05793,Low
CUST05794,Low
CUST05795,Low
CUST05796,Low
CUST05797,Low
CUST05798,Low
CUST05799,Low
CUST05800,Low
CUST05801,Low
CUST05802,Low
CUST05803,Medium
CUST05804,High
CUST05805,Low
CUST05806,Low
CUST05807,Low
CUST05808,Low
CUST05809,Low
CUST05810,Low
CUST05811,Low
CUST05812,Low
CUST05813,Low
CUST05814,Low
CUST05815,Low
CUST05816,Low
CUST05817,Low
CUST05818,Low
CUST05819,Low
CUST05820,Low
CUST05821,Low
CUST05822,Low
CUST05823,Low
CUST05824,High
CUST05825,Low
CUST05826,Low
CUST05827,Low
CUST05828,Medium
CUST05829,Low
CUST05830,Low
CUST05831,Low
CUST05832,Low
CUST05833,Low
CUST05834,Low
CUST05835,Low
CUST05836,Low
CUST05837,Low
CUST05838,Low
CUST05839,Low
CUST05840,Low
CUST05841,Low
CUST05842,Low
CUST05843,Low
CUST05844,Low
CUST05845,Low
CUST05846,Low
CUST05847,Low
CUST05848,Low
CUST05849,Medium
CUST05850,Low
CUST05851,Low
CUST05852,Medium
CUST05853,Low
CUST05854,Low
CUST05855,Low
CUST05856,Low
CUST05857,Low
CUST05858,Medium
CUST05859,Low
CUST05860,Low
CUST05861,Low
CUST05862,Low
CUST05863,Low
CUST05864,Low
CUST05865,Medium
CUST05866,Low
CUST05867,Medium
CUST05868,Low
CUST05869,Low
CUST05870,Low
CUST05871,Low
CUST05872,Low
CUST05873,Low
CUST05874,Low
CUST05875,Low
CUST05876,Low
CUST05877,Low
CUST05878,Low
CUST05879,Low
CUST05880,Low
CUST05881,Medium
CUST05882,Low
CUST05883,Medium
CUST05884,Low
CUST05885,Medium
CUST05886,Low
CUST05887,Low
CUST05888,Low
CUST05889,Low
CUST05890,Low
CUST05891,Low
CUST05892,Low
CUST05893,Low
CUST05894,Low
CUST05895,Low
CUST05896,Low
CUST05897,Low
CUST05898,Medium
CUST05899,Low
CUST05900,Low
CUST05901,High
CUST05902,Low
CUST05903,Low
CUST05904,Medium
CUST05905,Low
CUST05906,Low
CUST05907,Medium
CUST05908,Low
CUST05909,Low
CUST05910,Low
CUST05911,Low
CUST05912,Low
CUST05913,Low
CUST05914,Low
CUST05915,Low
CUST05916,Low
CUST05917,Medium
CUST05918,Low
CUST05919,Low
CUST05920,Low
CUST05921,Low
CUST05922,Low
CUST05923,Low
CUST05924,Low
CUST05925,Low
CUST05926,Low
CUST05927,Low
CUST05928,Low
CUST05929,Low
CUST05930,Low
CUST05931,Medium
CUST05932,Low
CUST05933,Low
CUST05934,Low
CUST05935,Low
CUST05936,Low
CUST05937,Low
CUST05938,Low
CUST05939,Low
CUST05940,High
CUST05941,Low
CUST05942,Low
CUST05943,Low
CUST05944,Low
CUST05945,Low
CUST05946,Low
CUST05947,Low
CUST05948,Low
CUST05949,Low
CUST05950,Low
CUST05951,High
CUST05952,Low
CUST05953,Low
CUST05954,Low
CUST05955,Low
CUST05956,Low
CUST05957,Low
CUST05958,Low
CUST05959,Low
CUST05960,Low
CUST05961,Medium
CUST05962,Low
CUST05963,Low
CUST05964,Low
CUST05965,Low
CUST05966,Low
CUST05967,Low
CUST05968,Low
CUST05969,Low
CUST05970,Medium
CUST05971,Low
CUST05972,Low
CUST05973,Low
CUST05974,Low
CUST05975,Low
CUST05976,Low
CUST05977,Low
CUST05978,Low
CUST05979,Low
CUST05980,Low
CUST05981,Low
CUST05982,Low
CUST05983,Low
CUST05984,Low
CUST05985,Low
CUST05986,Low
CUST05987,Low
CUST05988,Low
CUST05989,Low
CUST05990,Low
CUST05991,Low
CUST05992,Low
CUST05993,Low
CUST05994,Low
CUST05995,Low
CUST05996,Low
CUST05997,Low
CUST05998,Low
CUST05999,Low
CUST06000,Low
CUST06001,Medium
CUST06002,Low
CUST06003,Low
CUST06004,Low
CUST06005,Low
CUST06006,Medium
CUST06007,Low
CUST06008,Low
CUST06009,Low
CUST06010,Low
CUST06011,Low
CUST06012,Low
CUST06013,Low
CUST06014,Low
CUST06015,Low
CUST06016,Low
CUST06017,Low
CUST06018,Low
CUST06019,Low
CUST06020,Low
CUST06021,Low
CUST06022,Low
CUST06023,Low
CUST06024,Low
CUST06025,Low
CUST06026,Low
CUST06027,Medium
CUST06028,Low
CUST06029,Low
CUST06030,Medium
CUST06031,Low
CUST06032,Low
CUST06033,Low
CUST06034,Low
CUST06035,Low
CUST06036,Low
CUST06037,Low
CUST06038,Low
CUST06039,Low
CUST06040,Low
CUST06041,Low
CUST06042,Low
CUST06043,Low
CUST06044,Low
CUST06045,Low
CUST06046,Low
CUST06047,Low
CUST06048,Low
CUST06049,Low
CUST06050,Low
CUST06051,Low
CUST06052,Low
CUST06053,Low
CUST06054,Low
CUST06055,Medium
CUST06056,High
CUST06057,Low
CUST06058,Low
CUST06059,Low
CUST06060,Low
CUST06061,Low
CUST06062,Low
CUST06063,Low
CUST06064,Low
CUST06065,Low
CUST06066,Medium
CUST06067,Low
CUST06068,Low
CUST06069,Low
CUST06070,Low
CUST06071,Low
CUST06072,Low
CUST06073,Low
CUST06074,High
CUST06075,Low
CUST06076,Low
CUST06077,Low
CUST06078,Low
CUST06079,Low
CUST06080,High
CUST06081,Low
CUST06082,Low
CUST06083,Low
CUST06084,Low
CUST06085,Low
CUST06086,Low
CUST06087,Low
CUST06088,Low
CUST06089,Low
CUST06090,Low
CUST06091,Low
CUST06092,Low
CUST06093,Low
CUST06094,Low
CUST06095,Low
CUST06096,Low
CUST06097,Low
CUST06098,Medium
CUST06099,Low
CUST06100,Low
CUST06101,Low
CUST06102,Low
CUST06103,Low
CUST06104,Low
CUST06105,Medium
CUST06106,Low
CUST06107,Low
CUST06108,Low
CUST06109,Low
CUST06110,Low
CUST06111,Low
CUST06112,Medium
CUST06113,Low
CUST06114,Medium
CUST06115,Low
CUST06116,Low
CUST06117,Low
CUST06118,Low
CUST06119,Low
CUST06120,Low
CUST06121,Low
CUST06122,Low
CUST06123,Low
CUST06124,Low
CUST06125,Low
CUST06126,Low
CUST06127,High
CUST06128,Low
CUST06129,Low
CUST06130,Low
CUST06131,Low
CUST06132,Low
CUST06133,Low
CUST06134,Low
CUST06135,Low
CUST06136,Low
CUST06137,Low
CUST06138,Low
CUST06139,Low
CUST06140,Low
CUST06141,Low
CUST06142,Low
CUST06143,Medium
CUST06144,Low
CUST06145,Low
CUST06146,Medium
CUST06147,High
CUST06148,Low
CUST06149,Low
CUST06150,High
CUST06151,Low
CUST06152,Low
CUST06153,Low
CUST06154,Low
CUST06155,Low
CUST06156,Low
CUST06157,Low
CUST06158,Low
CUST06159,Low
CUST06160,Low
CUST06161,Low
CUST06162,Medium
CUST06163,Medium
CUST06164,Low
CUST06165,Low
CUST06166,Low
CUST06167,Medium
CUST06168,Low
CUST06169,Low
CUST06170,Low
CUST06171,Low
CUST06172,Low
CUST06173,High
CUST06174,Low
CUST06175,Medium
CUST06176,Low
CUST06177,Low
CUST06178,High
CUST06179,Low
CUST06180,Low
CUST06181,Low
CUST06182,Low
CUST06183,Low
